"Note: Inserting images over cells in sheets is pretty quirky, so if some of the trainer images on your screen appear misplaced, it's because the sheet couldn't load them all in properly. This visual bug can easily be fixed by refreshing the sheet and slowly scrolling through the part your using, to let each of the trainer images load in properly. If that doesn't work try switching to a different tab (on the bottom), then switching back. - Garrett :)",,,,,,
Youngster Calvin (Route 102),,,,,,
,,,,,,
,Brick Break,Double-Edge,Cross Chop,Earthquake,Signal Beam,Earthquake
,Shadow Ball,Superpower,Ice Punch,Surf,Flash Cannon,Rock Slide
,Rock Slide,Sing,Psychic,Ice Beam,Superpower,Brick Break
,,,,,,
Pokemon Breeder Bridget (Sootopolis Gym),,,,,,
,,,,,,
,Mantine (f),Quagsire (f),Tentacruel (f),Mr. Mime (f),Forretress (f),Blastoise (m)
,Lv. 74 (Modest),Lv. 74 (Brave),Lv. 73 (Adamant),Lv. 72 (Modest),Lv. 73 (Timid),Lv. 73 
,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Leftovers
,Swift Swim,Water Absorb,Clear Body,Own Tempo,Shell Armor,Torrent
,Confuse Ray,Yawn,Giga Drain,Thunder,Rock Slide,Water Spout
,Surf,Recover,Ice Beam,Psychic,Earthquake,Yawn
,Ice Beam,Earthquake,Muddy Water,Ice Beam,Signal Beam,Mirorr Coat
,Air Slash,Ancient Power,Sludge Bomb,Fake Out,Explosion,Sleep Talk
,,,,,,
Expert Annika (Sootopolis Gym),,,,,,
,,,,,,
,Gengar (f),Omastar (m),Dragonite (f),Vaporeon (m),Metagross ,Golduck (f)
,Lv. 73,Lv. 75 (Naughty),Lv. 73 (Brave),Lv. 73,Lv. 73 (Naughty),Lv. 75 
,Lum Berry,Lum Berry,Leftovers,Leftovers,Lum Berry,Leftovers
,Levitate,Swift Swim,Thick Fat,Swift Swim,Clear Body,Swift Swim
,Thunder,Ice Beam,Thunder,Sing,Meteor Mash,Calm
,Giga Drain,Surf,Ice Beam,Signal Beam,Sludge Bomb,Surf
,Ice Punch,Ancient Power,Earthquake,Muddy Water,Rock Slide,Ice Beam
,Destiny Bond,Hydro Pump,Surf,Ice Beam,Earthquake,Psychic
,,,,,,
Cooltrainer Olivia (Sootopolis Gym),,,,,,
,,,,,,
,Gorebyss (f),Snorlax (m),Kabutops (m),Salamence (f),Raichu (f),Wailord (f)
,Lv. 75 ,Lv. 73 (Gentle),Lv. 76 (Impish),Lv. 73 (Rash),Lv. 74 (Naughty),Lv. 75
,Lum Berry,Lum Berry,Lum Berry,Lum Berry ,Lum Berry,Lum Berry
,Swift Swim,Guts,Swift Swim,Intimidate,Static,Pressure
,Surf,Thunder,X-Scissors,Dragon Claw,Thunder,Water Spout
,Hydro Pump,Earthquake,Ancient Power,Hydro Pump,Signal Beam,Ice Beam
,Ice Beam,Body Slam,Earth Power,Air Slash,Surf,Earthquake
,Psychic,Shadow Ball,Muddy Water,Earthquake,Brick Break,Sleep Talk
,,,,,,
Leader Wallace ,,,,,,
,,,,,,
,AI_FLAG:,11,,,,
,Kingdra (f),Castform (f),Ludicolo (f),Swampert (m),Lapras (f),Milotic (f)
,Lv. 76 (Calm),Lv. 76 (Sassy),Lv. 76,Lv. 77 (Sassy),Lv. 76 ,Lv. 77 (Lonely)
,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Lum Berry
,Swift Swim,Forecast,Swift Swim,Swift Swim,Shell Armor,Swift Swim
,Octazooka,Thunder,Surf,Yawn,Thunder,Hypnosis
,Ice Beam,Ice Beam,Ice Beam,Earthquake,Ice Beam,Ice Beam
,Draco Meteor,Weather Ball,Grasswhistle,Ancient Power,Surf,Surf
,HP Ground,HP Grass,Giga Drain,Muddy Water,HP Bug,Recover
,,,,,,
Leader Juan (Double Battle),,,,,,
,,,,,,
,Kingdra (m),Lapras (m),Castform (m),Lanturn (m),Ludicolo (m),Vaporeon (m)
,Lv. 77 (Naive),Lv. 76 (Brave),Lv. 76 (Modest),Lv. 77 (Quiet),Lv. 76,Lv. 77 (Timid)
,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Lum Berry
,Swift Swim,Shell Armor,Forecast,Volt Absorb,Swift Swim,Swift Swim
,Octazooka ,Hydro Pump,Weather Ball,Hydro Pump,Hydro Pump,Hydro Pump
,Ice Beam,Ice Beam,Ice Beam,Ice Beam,Ice Beam,Ice Beam
,Draco Meteor,Thunder,Thunder,Thunder,Thunder Punch,Sing
,HP Ground,HP GRass,Hp Grass,HP Grass,Giga Drain,HP Grass
,,,,,,
,,,,,,
,,,,,,
Psychic Cameron (Route 123) (Double Battle w/ Violet),,,,,,
,,,,,,
,Grumpig (m),Solrock ,Hypno (m),,,
,Lv. 74 (Calm),Lv. 74 (Mild),Lv. 74 (Modest),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,Thick Fat,Levitate,Insomnia,,,
,Reflect,Light Screen,Reflect,,,
,Psychic,Ancient Power,Psychic,,,
,Fire Punch,Earth Power,Brick Break,,,
,Thunder Punch,Shadow Ball,Shadow Ball,,,
,,,,,,
Aroma Lady Violet (Route 123) (Double Battle w/ Cameron),,,,,,
,,,,,,
,Venomoth (f),Meganium (m),Vileplume (f),,,
,Lv. 74 (Naive),Lv. 74 (Lax),Lv. 74,,,
,Quick Claw,Quick Claw,Quick Claw,,,
,Shield Dust,Thick Fat,Chlorophyll,,,
,Sleep Powder,Giga Drain,Giga Drain,,,
,Signal Beam,Ancient Power,Sleep Powder,,,
,Psychic,Light Screen,Stun Spore,,,
,Poison Fang,Reflect,Sludge Bomb,,,
,,,,,,
Ninja Boy Jonas (Route 123) (Double Battle w/ Ed),,,,,,
,,,,,,
,Shedinja ,Weezing (m),Jumpluff (m),,,
,Lv. 77 ,Lv. 74 (Careful),Lv. 75 (Modest),,,
,Lum Berry,Salac Berry,Lum Berry,,,
,Wonder Guard,Levitate,Chlorophyll,,,
,Protect,Fire Blast,Encore,,,
,Shadow Ball,Gunk Shot,Sleep Powder,,,
,Signal Beam,Shadow Ball,Leech Seed,,,
,Toxic,Destiny Bond,Protect,,,
,,,,,,
Collector Ed (Route 123) (Double Battle w/ Jonas),,,,,,
,,,,,,
,Wynaut (m),Dugtrio (m),Wobbuffet (m),,,
,Lv. 7 (Quiet),Lv. 74 (Naughty),Lv. 74 (Lax),,,
,Quick Claw,Choice Band,Leftovers,,,
,Shadow Tag (0),Arena Trap,Shadow Tag,,,
,Destiny Bond,Earthquake,Encore,,,
,,,Counter,,,
,,,Mirror Coat,,,
,,,Destiny Bond,,,
,,,,,,
Hex Maniac Kindra (Route 123) (Double Battle w/ Fernando),,,,,,
,,,,,,
,Misdreavus (f),Gengar (f),Kingdra (f),,,
,Lv. 74 (Naughty),Lv. 74 ,Lv. 74 (Lax),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,Levitate,Levitate,Swift Swim,,,
,Thunder,Thunder,Dragon Breath,,,
,Hypnosis,Hypnosis,Yawn,,,
,Psychic,Ice Beam,Ice Beam,,,
,Shadow Ball,Sludge Bomb,Octazooka,,,
,,,,,,
Guitarist Fernando (Route 123) (Double Battle w/ Kindra),,,,,,
,,,,,,
,Electrode,Exploud (m),Ludicolo (m),,,
,Lv. 74 (Quiet),Lv. 74 (Lonely),Lv. 74 (Modest),,,
,Liechi Berry,Quick Claw,Quick Claw,,,
,Static,Vital Spirit,Swift Swim,,,
,Thunder,Hyper Voice,Giga Drain,,,
,Reflect,Earthquake,Waterfall,,,
,Explosion,Teeter Dance,Teeter Dance,,,
,Endure,Water Pulse,Ice Beam,,,
,,,,,,
Bird Keeper Alberto (Route 123) (Double Battle w/ Jacki),,,,,,
,,,,,,
,Skarmory (m),Pelipper (m),Swellow (m),,,
,Lv. 74 (Lax),Lv. 74 (Rash),Lv. 74 (Timid),,,
,Quick Claw,Quick Claw,Choice Band,,,
,Keen Eye,Swift Swim,Guts,,,
,Spikes,Hydro Pump,Sky Attack,,,
,Protect,Ice Beam,Double-Edge,,,
,Drill Peck,Air Slash,,,,
,Flash Cannon,Mud Shot,,,,
,,,,,,
Psychic Jacki (Route 123) (Double Battl w/ Alberto),,,,,,
,,,,,,
,Starmie ,Metagross,Claydol,,,
,Lv. 74 (Lonely),Lv. 74,Lv. 74 (Lax),,,
,Quick Claw,Quick Claw,Choice Band,,,
,Natural Cure,Clear Body,Levitate,,,
,Psychic,Earthquake,Earthquake,,,
,Thunder,Meteor Mash,,,,
,Ice Beam,Ice Punch,,,,
,Hydro Pump,Thunder Punch,,,,
,,,,,,
Parasol Lady Kayley (Route 123) (Double Battle w/ Davis),,,,,,
,,,,,,
,Castform (f),Whiscash (f),Qwilfish (f),,,
,Lv. 74 (Jolly),Lv. 74 (Lonely),Lv. 74 (Quiet),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,,,,,,
,Hydro Pump,Hydro Pump,Destiny Bond,,,
,Ice Beam,Ice Beam,Sludge Bomb,,,
,Thunder,Earth Power,Shadow Ball,,,
,Rain Dance,Rain Dance,Rain Dance,,,
,,,,,,
Bug Maniac Davis (Route 123) (Double Battle w/ Kayley),,,,,,
,,,,,,
,Heracross (f),Masquerain (f),Scizor (f),,,
,Lv. 74 (Timid),Lv. 74 (Jolly),Lv. 74 (Lax),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,,,,,,
,Megahorn,Hydro Pump,Signal Beam,,,
,Brick Break,Ice Beam,Brick Break,,,
,Facade,Giga Drain,HP Rock,,,
,Protect,Stun Spore,Protect,,,
,,,,,,
Cooltrainer Wendy (Route 123) (Double Battle w/ Braxton),,,,,,
,,,,,,
,Mantine (f),Dodrio (f),Gyarados (f),,,
,Lv. 75 (Rash),Lv. 75 (Hasty),Lv. 75 (Timid),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,,,,,,
,Hydro Pump,Drill Peck,Hydro Pump,,,
,Ice Beam,Double-Edge,Double-Edge,,,
,HP Grass,HP Ground,HP Flying,,,
,Confuse Ray,Quick Attack,Protect,,,
,,,,,,
Cooltrainer Braxton (Route 123) (Double Battle w/ Wendy),,,,,,
,,,,,,
,Raichu (m),Marowak (m),Rhydon (m),,,
,Lv. 75 ,Lv. 75 (Careful),Lv. 77,,,
,Quick Claw,Thick Club,Quick Claw,,,
,,,,,,
,Protect,Protect,Protect,,,
,Thunder,Earthquake,Earthquake,,,
,Brick Break,Ancient Power,Ancient Power,,,
,Signal Beam,HP Bug,Megahorn,,,
,,,,,,
Old Couple Miu & Yuki (Route 123) (Double Battle),,,,,,
,,,,,,
,Slaking (m),Gengar (m),Starmie ,Flygon (m),Ninjask (m),Alakazam (m)
,Lv. 75 (Naive),Lv. 75 (Impish),Lv. 75 (Mild),Lv. 75 (Sassy),Lv. 75 (Jolly),Lv. 75 (Careful)
,Quick Claw,Quick Claw,Quick Claw,Quick Claw,Bright Powder,Quick Claw
,Truant,Levitate,Natural Cure,Levitate,Speed Boost,Synchronize
,Crush Claw,Skill Swap,Skill Swap,Earth Power,X-Scissors,Skill Swap
,Superpower,Thunder,Thunder,Ancient Power,Shadow Ball,Thunder Punch
,Shadow Ball,Psychic ,Psychic,Signal Beam,HP Ground,Psychic
,Aerial Ace,Ice Punch,Hydro Pump,Giga Drain,Swords Dance,Ice Punch
,,,,,,
Cooltrainer Jazmyn (Route 123) (Double Battle w/ Frederick),,,,,,
,,,,,,
,Swellow (f),Crobat (f),Salamence (f),,,
,Lv. 76 (Mild),Lv. 76 (Gentle),Lv. 76 (Impish),,,
,Quick Claw,Quick Claw,Quick Claw,,,
,Guts,Inner Focus,Intimidate,,,
,Toxic,Toxic,Toxic,,,
,Air Slash,Air Slash,Air Slash,,,
,Facade,Shadow Ball,Dragon Claw,,,
,HP Ground,HP Ground,Crunch,,,
,,,,,,
Expert Frederick (Route 123) (Double Battle w/ Jazmyn),,,,,,
,,,,,,
,Ursaring (m),Heracross (m),Snorlax (m),,,
,Lv. 76 (Adamant),Lv. 76 (Bold),Lv. 76 (Relaxed),,,
,Quick Claw,Quick Claw,Leftovers,,,
,Guts,Guts,Guts,,,
,Facade,Facade,Facade,,,
,Earthquake,Earthquake,Earthquake,,,
,HP Ghost,Brick Break,Shadow Ball,,,
,Toxic,Megahorn,Slack Off,,,
,,,,,,
Fisherman Wayne (Route 128),,,,,,
,,,,,,
,Gorebyss (m),Whiscash (m),Crobat (m),Castform (m),Exeggutor (m),
,Lv. 70 ,Lv. 71,Lv. 70,Lv. 70 (Quiet),Lv. 71,
,Sea Incense,Lum Berry,Leftovers,Leppa Berry,Lum Berry,
,Swift Swim,Swift Swim,Inner Focus,Forecast,Chlorophyll,
,Waterfall,Earthquake,Air Slash,Hydro Pump,Sleep Powder,
,Ice Beam,Ice Beam,Shadow Ball,Ice Beam,Egg Bomb,
,Psychic,Muddy Water,Heat Wave,Fire Blast,Psychic,
,HP Electric,Ancient Power,HP Ground,Thunderbolt,Ancient Power,
,,,,,,
Cooltrainer Ruben (Route 128),,,,,,
,,,,,,
,Skarmory (m),Flygon (m),Walrein (m),Banette (m),Absol (m),Lunatone 
,Lv. 74 ,Lv. 71 (Lax),Lv. 72 (Adamant),Lv. 73 (Relaxed),Lv. 74 (Gentle),Lv. 74 (Lonely)
,Leftovers,Lum Berry,Leftovers,Spell Tag,Lum Berry,Lum Berry
,Keen Eye,Levitate,Rain Dish,Insomnia,Pressure,Levitate
,Spikes,Earthquake,Earthquake,Shadow Ball,Shadow Ball,Hypnosis
,Sky Attack,Dragon Claw,Surf,Thunder Wave,Superpower,Psychic
,Flash Cannon,Signal Beam,Ice Beam,HP Fighting,Thunder Wave,Ice Beam
,HP Ground,Flamethrower,Ice Shard,Shadow Sneak,Rock Slide,HP Electric
,,,,,,
Cooltrainer Alexa (Route 128),,,,,,
,,,,,,
,Solrock ,Hariyama (m),Manectric (f),Slaking (f),Altaria (f),Milotic (f)
,Lv. 74 (Adamant),Lv. 74,Lv. 74 (Careful),Lv. 74 (Hasty),Lv. 74 (Impish),Lv. 70 (Rash)
,Salac Berry,Lum Berry,Lum Berry,Choice Band,Leftovers,Leftovers
,Levitate,Thick Fat,Intimidate,Truant,Natural Cure,Swift Swim
,Explosion,HP Ghost,Thunder Wave,Hyper Beam,Dragon Dance,Toxic
,Ancient Power,Superpower,Thunderbolt,,Sky Attack,Ice Beam
,Earthquake,Earthquake,Crunch,,Earthquake,Waterfall
,Shadow Ball,Rock Slide,Flamethrower,,HP Rock,Recover
,,,,,,
Cooltrainer Albert (Victory Road),,,,,,
,,,,,,
,Ninjask (m),Marowak (m),Ursaring (m),Ampharos (m),Grumpig (m),Medicham (m)
,Lv. 82 (Timid),Lv. 81 (Impish),Lv. 81 (Sassy),Lv. 81 (Modest),Lv. 81 (Quiet),Lv. 81
,Leftovers,Thick Club,Leftovers,Lum Berry,Leftovers,Lum Berry
,Speed Boost,Rock Head,Guts,Static,Thick Fat,Pure Power
,Substitute,Swords Dance,Swords Dance,Tail Glow,Calm Mind,Shadow Ball
,Baton Pass,Earthquake,Earthquake,Thunderbolt,Psychic,Brick Break
,Double Team,Double-Edge,Crush Claw,HP Grass,Fire Punch,Rock Slide
,X-Scissors,Ancient Power,HP Ghost,Fire Punch,Thunder Punch,Bulk Up
,,,,,,
Cooltrainer Hope (Victory Road),,,,,,
,,,,,,
,Smeargle (f),Espeon (m),Umbreon (m),Jolteon (m),Vaporeon (m),Solrock 
,Lv. 83 ,Lv. 81 ,Lv. 81 (Quiet),Lv. 81 (Adamant),Lv. 81 (Calm),Lv. 81
,Lum Berry,Leftovers,Leftovers,Leftovers,Leftovers,Leftovers
,Own Tempo,Synchronize,Synchronize,Static,Swift Swim,Levitate
,Spore,Calm Mind,Mean Look,Thunderbolt,Muddy Water,Cosmic Power
,Ingrain,Morning Sun,Toxic,Substitute,Ice Beam,Morning Sun
,Baton Pass,Baton Pass,Baton Pass,Baton Pass,Baton Pass,Baton Pass
,Recover,Psychic,Wish,HP Ice,Wish,Ancient Power
,,,,,,
Pokemon Trainer Wally (Victory Road),,,,,,
,,,,,,
,Meganium (m),Raichu (m),Hitmontop (m),Vaporeon (m),Blissey (f),Gardevoir (m)
,Lv. 85 (Bold),Lv. 85 (Naughty),Lv. 85 (Gentle),Lv. 85 (Adamant),Lv. 85 (Naughty),Lv. 88 (Timid)
,Lum Berry,Lum Berry,Lum Berry,Leftovers,Leftovers,Lum Berry
,Thick Fat,Static,Intimidate,Swift Swim,Natural Cure,Synchronize
,Synthesis,Volt Tackle,Mach Punch,Muddy Water,Counter,Calm Mind
,Giga Drain,Extreme Speed,Brick Break,Ice Beam,Softboiled,Psychic
,Earthquake,Surf,Rock Slide,Quick Attack,Sesmic Toss,Fire Punch
,Ancient Power,HP Ice,HP Ghost,HP Grass,Psywave,Thunderbolt
,,,,,,
Expert Samuel (Victory Road),,,,,,
,,,,,,
,Nidoking (m),Cradily (m),Jynx (f),Feraligatr (m),Lunatone ,Lanturn (m)
,Lv. 84 (Lax),Lv. 84 ,Lv. 84,Lv. 85 (Jolly),Lv. 84,Lv. 84 (Lax)
,Lum Berry,Leftovers,Lum Berry,Lum Berry,Leftovers,Leftovers
,Poison Point,Suction Cups,Oblivious,Battle Armor,Levitate,Volt Absorb
,Poison Tail,Confuse Ray,Lovely Kiss,Hydro Pump,Calm Mind,Thunder Wave
,Earthquake,Giga Drain,Ice Beam,Ice Beam,Ice Beam,Ice Beam
,Shadow Ball,Earthquake,Psychic,Earthquake,Psychic,Waterfall
,Ice Beam,Ancient Power,HP Fire,HP Flying,HP Fire,Thunderbolt
,,,,,,
Expert Shannon (Victory Road),,,,,,
,,,,,,
,Ditto ,Blastoise (m),Manectric (f),Gligar (f),Venomoth (f),Tyranitar (f)
,Lv. 87 (Bold),Lv. 84 (Impish),Lv. 84 (Modest),Lv. 85 (Relaxed),Lv. 85 (Naughty),Lv. 84 (Lonely)
,Lum Berry,Lum Bery,Lum Berry,Lum Berry,Lum Berry,Lum Berry
,Shadow Tag,Torrent,Intimidate,Hyper Cutter,Shield Dust,Intimidate
,Transform,Water Spout,Thunder Wave,Earthquake,Sleep Powder,Earthquake
,,Mirror Coat,Thunderbolt,Quick Attack,Signal Beam,Ancient Power
,,Ice Beam,HP Grass,Rock Slide,HP Fire,HP Grass
,,Yawn,Flamethrower,HP Flying,Psychic,Crunch
,,,,,,
Pokemon Trainer Red (Victory Road),,,,,,
,,,,,,
,Ho-Oh,Mew,Lapras,Celebi,Snorlax (m),Dragonite (m)
,Lv. 87 (Bold),Lv. 88 (Lax),Lv. 89 (Quiet),Lv. 88 (Naive),Lv. 89 (Naughty),Lv. 89 (Mild)
,Lum Berry,Lum Berry,Leftovers,Leftovers,Leftovers,Lum Berry
,Pressure,Synchronize,Shell Armor,Natural Cure,Guts,Thick Fat
,Sacred fire,Softboiled,Ice Beam,Recover,Shadow Ball,Extreme Speed
,Sky Attack,Psychic,Surf,Giga Drain,Earthquake,HP Flying
,Recover,Heat Wave,Thunderbolt,Ancient Power,Body Slam,Earthquake
,Earthquake,Signal Beam,Megahorn,HP Fire,Counter,Draco Meteor
,,,,,,
Cooltrainer Owen (Victory Road),,,,,,
,,,,,,
,Swellow (m),Blaziken (m),Exeggutor (m),Tentacruel (m),Zangoose (m),Pinsir (m)
,Lv. 86 (Impish),Lv. 85 (Sassy),Lv. 85 (Naughty),Lv. 85 (Lax),Lv. 87 (Bold),Lv. 87 (Quiet)
,Lum Berry,Lum Berry,Lum Berry,Leftovers,Chesto Berry,Lum Berry
,Guts,Blaze,Chlorophyll,Clear Body,Guts,Intimidate
,Sky Attack,Overheat,Sleep Powder,Mirror Coat,Crush Claw,X-Scissors
,Double-Edge,Superpower,Psychic,Muddy Water,Superpower,Rock Slide
,Heat Wave,Quick Attack,Egg Bomb,Giga Drain,Shadow Ball,Earthquake
,HP Water,HP Ice,Explosion,Ice Beam,Thunder Wave,Quick Attack
,,,,,,
Expert Dianne (Victory Road),,,,,,
,,,,,,
,Misdreavus (f),Porygon2,Dragonite (f),Slowbro (f),Ampharos (f),Hypno (f)
,Lv. 84 (Rash),Lv. 85 (Sassy),Lv. 84 (Brave),Lv. 87 (Mild),Lv. 86,Lv. 86 (Rash)
,Lum Berry,Lum Berry,Leftovers,Leftovers,Lum Berry,Leftovers
,Levitate,Trace,Thick Fat,Shell Armor,Static,Insomnia
,Thunder Wave,Thunder Wave,Thunder Wave,Thunder Wave,Thunder Wave,Thunder Wave
,Psychic,Recover,Ice Beam,Calm Mind,Fire Punch,Fire Punch
,Thunderbolt,Double-Edge,Thunderbolt,Surf,Thunderbolt,Signal Beam
,HP Fire,HP Water,Earthquake,Slack Off,HP Grass,Psychic
,,,,,,
Expert Quincy (Victory Road),,,,,,
,,,,,,
,Glalie (m),Shuckle (m),Dusclops (m),Umbreon (m),Wailord (m),Grumpig (m)
,Lv. 86 (Jolly),Lv. 87 (Naughty),Lv. 85 (Mild),Lv. 85 (Hasty),Lv. 85 (Calm),Lv. 87 (Impish)
,Lum Berry,Leftovers,Leftovers,Leftovers,Leftovers,Leftovers
,Intimidate,Shell Armor,Pressure,Synchronize,Pressure,Thick Fat
,Spikes,Toxic,Toxic,Toxic,Toxic,Toxic
,Explosion,Sandstorm,Protect,Protect,Protect,Protect
,,Protect,Will-o-Wisp,Moonlight,Hail,Fire Punch
,,Rest,Rest,Rest,Rest,Psychic
,,,,,,
Expert Julie (Victory Road),,,,,,
,,,,,,
,Electrode,Cloyster (f),Claydol ,Muk (f),Metagross,Snorlax (m)
,Lv. 86 (Impish),Lv. 85 (Timid),Lv. 85 (Lonely),Lv. 87 (Mild),Lv. 84 (Lax),Lv. 84 (Hasty)
,Lum Berry,Salac Berry,Salac Berry,Lum Berry,Liechi Berry,Leftovers
,Static,Shell Armor,Levitate,Poison Point,Clear Body,Guts
,Reflect,Surf,Shadow Ball,Gunk Shot,Agility,Body Slam
,Explosion,Explosion,Explosion,Explosion,Explosion,Self-Destruct
,Thunderbolt,Tri Attack,Psychic,Shadow Ball,Meteor Mash,Shadow Ball
,HP Ice,Ice Beam,Earthquake,Brick Break,Earthquake,Earthquake
,,,,,,
Expert Edgar (Victory Road),,,,,,
,,,,,,
,Heracross (m),Kangaskhan (f),Electabuzz (m),Armaldo (m),Wobbuffet (m),Dodrio (m)
,Lv. 87 ,Lv. 87 (Adamant),Lv. 88 (Naughty),Lv. 88 (Modest),Lv. 86,Lv. 88
,Quick Claw,Leftovers,Lum Berry,Lum Berry,Leftovers,Lum Berry
,Guts,Early Bird,Static,Battle Armor,Shadow Tag,Early Bird
,Megahorn,Fake Out,Thunderbolt,X-Scissors,Encore,Sky Attack
,Superpower,Crush Claw,HP Dark,Ancient Power,Mirror Coat,HP Ground
,Earthquake,Earthquake,Ice Punch,Earthquake,Counter,Quick Attack
,Rock Slide,Shadow Ball,Fire Punch,Agility,Destiny Bond,Steel Wing
,,,,,,
Cooltrainer Caroline (Victory Road),,,,,,
,,,,,,
,Forretress (f),Quagsire (f),Ampharos (f),Weezing (f),Kingdra (f),Miltank (f)
,Lv. 88 (Adamant),Lv. 88 (Adamant),Lv. 88 (Quiet),Lv. 88 (Adamant),Lv. 85 (Naive),Lv. 88 (Gentle)
,Lum Berry,Lum Berry,Leftovers,Lum Berry,Leftovers,Leftovers
,Shell Armor,Water Absorb,Static,Levitate,Swift Swim,Thick Fat
,Spikes,Muddy Water,Counter,Explosion,Muddy Water,Milk Drink
,Signal Beam,Yawn,Thunderbolt,Gunk Shot,Yawn,Body Slam
,Earthquake,Earthquake,HP Grass,Shadow Ball,Ice Beam,Earthquake
,Rock Slide,Ancient Power,Fire Punch,Flamethrower,Signal Beam,Shadow Ball
,,,,,,
Expert Halle (Victory Road),,,,,,
,,,,,,
,Granbull (f),Venusaur (m),Typhlosion (m),Slowking (f),Flygon (f),Cradily (m)
,Lv. 87 (Adamant),Lv. 87 (Modest),Lv. 87 (Lonely),Lv. 87 (Sassy),Lv. 86 ,Lv. 87 (Brave)
,Leftovers,Leftovers,Lum Berry,Lum Berry,Lum Berry,Leftovers
,Intimidate,Chlorophyll,Blaze,Natural Cure,Levitate,Suction Cups
,Thunder Wave,Sleep Powder,Overheat,Thunder Wave,Flamethrower,Stockpile
,Double-Edge,Giga Drain,Wild Charge,Surf,Dragon Claw,Rest
,Earthquake,Earthquake,HP Ice,Earthquake,Earthquake,Earthquake
,Shadow Ball,Sludge Bomb,Quick Attack,Psychic,Quick Attack,Ancient Power
,,,,,,
Expert Mitchell (Victory Road) (Double Battle),,,,,,
,,,,,,
,Salamence (m),Flygon (m),Aerodactyl (m),Gyarados (m),Claydol,Gengar (m)
,Lv. 86 (Bold),Lv. 86 (Calm),Lv. 86 ,Lv. 87,Lv. 88 (Lonely),Lv. 87 (Naughty)
,Lum Berry,Lum Berry,Lum Berry,Lum Berry,Leftovers,Lum Berry
,Intimidate,Levitate,Rock Head,Intimidate,Levitate,Levitate
,Dragon Dance,Dragon Dance,Double-Edge,Dragon Dance,Light Screen,Thunderbolt
,Earthquake,Earthquake,Earthquake,Earthquake,Earthquake,Giga Drain
,Air Slash,Ancient Power,Air Slash,Body Slam,Psychic,Ice Punch
,HP Rock,Signal Beam,Ancient Power,HP Flying,Signal Beam,Fire Punch
,,,,,,
Expert Felix (Victory Road) (Double Battle),,,,,,
,,,,,,
,Starmie ,Dugtrio (m),Sceptile (m),Linoone (m),Crobat (m),Jolteon (m)
,Lv. 88 (Mild),Lv. 89 (Impish),Lv. 87 (Hasty),Lv. 89,Lv. 87 (Lax),Lv. 87 (Impish)
,Lum Berry,Lum Berry,Lum Berry,Choice Band,Lum Berry,Lum Berry
,Natural Cure,Arena Trap,Overgrow,Guts,Inner Focus,Static
,Hydro Pump,Earth Power,Giga Drain,Extreme Speed,Sky Attack,Thunderbolt
,Ice Beam,Ancient Power,HP Fire,,Poison Fang,Bite
,Psychic,Sludge Bomb,Dragon Claw,,HP Ground,Attract
,Thunderbolt,HP Ghost,Thunder Punch,,Shadow Ball,HP Ice
,,,,,,
Cooltrainer Katelynn (Victory Road),,,,,,
,,,,,,
,Walrein (f),Hitmonchan (m),Banette (f),Linoone (f),Raichu (f),Arcanine (m)
,Lv. 88 (Naive),Lv. 88 (Rash),Lv. 88 (Careful),Lv. 89 (Naughty),Lv. 88 ,Lv. 88 (Impish)
,Never-Melt-Ice,Black Belt,Spell Tag,Silk Scarf,Lum Berry,Lum Berry
,Rain Dish,Guts,Insomnia,Guts,Static,Intimidate
,Ice Shard,Mach Punch,Shadow Ball,Shadow Ball,HP Grass,Overheat
,Ice Beam,Brick Break,Shadow Sneak,Snore,Surf,Wild Charge
,Earthquake,HP Ghost,HP Fighting,HP Fighting,Thunderbolt,HP Grass
,Surf,Rock Slide,Psychic,Extreme Speed,Extreme Speed,Extreme Speed
,,,,,,
Winstrate Vito (Victory Road),,,,,,
,,,,,,
,Dusclops (m),Slaking (m),Salamence (m),Metagross ,Milotic (m),Alakazam (m)
,Lv. 90 (Adamant),Lv. 95 (Jolly),Lv. 90 (Bold),Lv. 90 (Hasty),Lv. 95 (Rash),Lv. 95 (Adamant)
,Leftovers,Leftovers,Lum Berry,Lum Berry,Lum Berry,Lum Berry
,Pressure,Truant,Intimidate,Clear Body,Swift Swim,Synchronize
,Shadow Ball,Shadow Ball,Dragon Claw,Meteor Mash,Mirror Coat,Psychic
,Brick Break,Earthquake,Earthquake,Earthquake,Recover,Fire Punch
,Substitute,Crush Claw,Flamethrower,HP Grass,Ice Beam,HP Grass
,Rest,Superpower,Air Slash,Rock Slide,Surf,Thunder Punch
,,,,,,
Elite Four Sidney,,,,,,
,,,,,,
,AI_FLAG:,15,,,,
,Sableye (m),Jolteon (m),Tauros (m),Alakazam (m),Machamp (m),Houndoom (m)
